Date,Adj_Close_AAPL,Volume_AAPL,VWAP_AAPL,Adj_Close_AMZN,Volume_AMZN,VWAP_AMZN,Adj_Close_GOOG,Volume_GOOG,VWAP_GOOG,Adj_Close_MSFT,Volume_MSFT,VWAP_MSFT,Adj_Close_QQQ,Volume_QQQ,VWAP_QQQ,Adj_Close_SPY,Volume_SPY,VWAP_SPY,Adj_Close_TSLA,Volume_TSLA,VWAP_TSLA,Adj_Close_VIX,log_Adj_Close_AAPL,log_Adj_Close_AMZN,log_Adj_Close_GOOG,log_Adj_Close_MSFT,log_Adj_Close_QQQ,log_Adj_Close_SPY,log_Adj_Close_TSLA,log_Adj_Close_VIX,log_VWAP_AAPL,log_VWAP_AMZN,log_VWAP_GOOG,log_VWAP_MSFT,log_VWAP_QQQ,log_VWAP_SPY,log_VWAP_TSLA,AAPL_daily_pct_change,AMZN_daily_pct_change,GOOG_daily_pct_change,MSFT_daily_pct_change,QQQ_daily_pct_change,SPY_daily_pct_change,TSLA_daily_pct_change,VIX_daily_pct_change,AAPL_daily_VWAP_pct_change,AMZN_daily_VWAP_pct_change,GOOG_daily_VWAP_pct_change,MSFT_daily_VWAP_pct_change,QQQ_daily_VWAP_pct_change,SPY_daily_VWAP_pct_change,TSLA_daily_VWAP_pct_change,log_AAPL_daily_pct_change,log_AMZN_daily_pct_change,log_GOOG_daily_pct_change,log_MSFT_daily_pct_change,log_QQQ_daily_pct_change,log_SPY_daily_pct_change,log_VIX_daily_pct_change,log_TSLA_daily_pct_change,log_AAPL_daily_VWAP_pct_change,log_AMZN_daily_VWAP_pct_change,log_GOOG_daily_VWAP_pct_change,log_MSFT_daily_VWAP_pct_change,log_QQQ_daily_VWAP_pct_change,log_SPY_daily_VWAP_pct_change,log_TSLA_daily_VWAP_pct_change
2012-04-25,18.67830848693848,905777600,21.833332697550457,194.4199981689453,3955100,193.6066691080729,303.7215881347656,3655852,302.8564961751302,26.234506607055664,62495500,32.13000043233236,60.43553161621094,57526900,66.30333201090495,115.4329605102539,150252200,138.99000040690103,6.581999778747559,3561000,6.531333287556966,16.81999969482422,2.9273628766095205,5.270020757974886,5.716111453275013,3.2670755902934707,4.10157720376832,4.748689932965377,1.8843386169063738,2.822568636401176,3.0834378248532697,5.26582862212144,5.713259083337668,3.4697901865834893,4.194240152503733,4.934401991024223,1.8766111012456084,8.874140069094683,2.148897335440103,1.4053605403721692,0.8771722666851334,2.6571628017554083,1.3691576922528093,3.425517606972739,-7.0718268489979526,8.974012921441798,2.3399256783989575,1.037548753188311,0.1246502946533834,2.314691778117872,1.2628401520965227,3.104610406170716,2.183141437043855,0.7649548433410244,0.34029388223092105,-0.13105187866421367,0.9772589376726537,0.3141957275856295,,1.2312525864192139,2.1943329474281503,0.8501191674972403,0.03686096304355073,-2.0822431051695287,0.8392765374723378,0.23336327328151935,1.1328882344601305
2012-04-26,18.607887268066406,536068400,21.720476150512695,195.9900054931641,10234000,195.1233367919922,306.5858459472656,4200686,306.04786173502606,26.16118431091309,40308100,32.08666674296061,60.79023361206055,41799500,66.72666422526042,116.23739624023438,136291600,139.76333618164062,6.697999954223633,2126500,6.661333243052165,16.239999771118164,2.923585537507012,5.278063665548546,5.725497800816539,3.264276797388155,4.107429144688936,4.755634619150809,1.901808967537679,2.7874773206398227,3.07825541704058,5.273631854991413,5.72374150062025,3.4684405775845994,4.200604636534598,4.939950536331114,1.8963196511620943,-0.37702139313803285,0.8075338643170227,0.9430537454022225,-0.27948799358343823,0.5869096975966048,0.6968856437750359,1.762384979875331,-3.44827547104255,-0.5169002304921788,0.7833757436695787,1.053755029263237,-0.13486986862328854,0.638478039513668,0.5563966993852754,1.9904045586353059,,-0.2137702875299637,-0.0586320039089168,,-0.5328843081319614,-0.3611339508717665,,0.5666679939295811,,-0.2441428211228239,0.05236000305158921,,-0.4486679979715536,-0.5862737510401721,0.6883379138712469
2012-04-27,18.463972091674805,406722400,21.543809254964188,226.8500061035156,22116900,225.25333658854166,306.3417663574219,3285067,305.90672810872394,26.055265426635746,41419100,32.02666664123535,61.15403366088867,46003800,67.15333048502605,116.42814636230467,130725000,140.32666524251303,6.668000221252441,2955000,6.658666610717773,16.31999969482422,2.915821378825132,5.424289033015485,5.72470136222299,3.260219875476272,4.113395823340991,4.7572743133029745,1.897319998069777,2.7923913308364643,3.07008850172726,5.4172257092024525,5.72328024538613,3.4665688883095513,4.206978519431445,4.943973027798741,1.8959192559069455,-0.7734095457391232,15.74570118139411,-0.07961215205144478,-0.4048703721458047,0.5984514735537294,0.16410391856684914,-0.44789091036457895,0.49261037459082946,-0.8133656662233757,15.441515244621428,-0.046114887227777235,-0.18699387569891535,0.6394239315264727,0.40305925449595215,-0.04003151076660272,,2.7565673871526393,,,-0.5134098373820069,-1.8072554020313454,-0.7080367326347535,,,2.737059677386465,,,-0.4471876149578534,-0.908671694355103,
2012-04-30,17.881572723388672,506144800,21.016428629557293,231.8999938964844,9756900,229.59666442871094,301.2956848144531,4832646,302.4563293457031,26.08785629272461,35697200,32.01666704813639,60.71749496459961,37787700,66.87999979654948,115.9969253540039,115092200,139.8566691080729,6.625999927520752,2069500,6.604666550954183,17.149999618530273,2.883770725798188,5.446306217941884,5.708092124143398,3.2614699299132983,4.10623187671262,4.753563685186154,1.8910012929390914,2.841998151368816,3.045304447567209,5.436324136590366,5.711936901249823,3.466256612461179,4.202899965734423,4.940618106091023,1.887776452362922,-3.154247446835834,2.2261351805582086,-1.6472065180564655,0.12508360807388375,-0.713834673130076,-0.37037522435415804,-0.6298784093891396,5.085783941339672,-2.44794511112455,1.9281968941943006,-1.1279250980692712,-0.031222709534450832,-0.40702476928901055,-0.33493002461639776,-0.8109740721463976,,0.8002669790230527,,-2.0787729006789912,,,1.626449185039712,,,0.6565853145188614,,,,,
2012-05-01,17.82492446899414,610999200,20.95380973815918,230.0399932861328,6754900,230.4699961344401,301.0864562988281,4019610,301.5729675292969,26.07970428466797,43832300,32.09999974568685,60.817527770996094,37643800,67.02999877929688,116.71842956542967,138832200,140.67667134602866,6.75600004196167,3295000,6.7413333257039385,16.600000381469727,2.8805977289277993,5.4382531776599015,5.707397453734836,3.261157398216099,4.107878033132954,4.759764449406997,1.9104310051565765,2.8094027183426014,3.0423204789124183,5.440120685349891,5.709012001908873,3.4688560222134424,4.2051402621585705,4.946464146151759,1.9082577281646034,-0.31679682358385364,-0.8020701420034748,-0.06944291809352077,-0.031248286425566985,0.16475120795877984,0.6220028757002449,1.9619697534400737,-3.2069927072551185,-0.29795210452667753,0.3803764779868324,-0.29206259902617715,0.26027911470352105,0.22428077632130616,0.5863161500879954,2.069245641629114,,,,,-1.8033187735548986,-0.4748105629413542,,0.6739489448368146,,-0.9665937851679964,,-1.346000705684632,-1.494856546339281,-0.533896129616153,0.7271841165248318
2012-05-02,17.94281768798828,427389200,20.85999933878581,230.25,4593400,229.69666544596353,302.49615478515625,3235081,301.5331115722656,25.908615112304688,37385300,31.789999643961593,60.99032211303711,38299300,66.8499984741211,116.37012481689452,121081000,140.08000691731772,6.788000106811523,2486500,6.781333287556966,16.8799991607666,2.887189906058517,5.439165675135416,5.712068565936076,3.2545755432151724,4.110715197701815,4.756775842705941,1.915156363107325,2.8261294394501912,3.037833417874918,5.4367595925934395,5.708879832930743,3.459151763723013,4.2024512807225385,4.94221373735879,1.9141737327013597,0.6613953354989599,0.09129139279966392,0.46820388524184686,-0.6560242037094821,0.28411931292515735,-0.2984145261652138,0.473654006084967,1.686739595557074,-0.44770092191174227,-0.33554506072255297,-0.013216024419493433,-0.965732411779574,-0.26853693637747256,-0.4241388589891315,0.5933538651843762,-0.41340353092535526,-2.3936987696515146,-0.7588514257072007,,-1.2583610131112686,,0.5227974321690823,-0.7472781687950271,,,,,,,-0.5219643207194983
2012-05-03,17.815427780151367,390549600,20.8752384185791,229.4499969482422,4055500,230.00333150227866,304.369140625,3750003,304.65806070963544,25.87602996826172,31501300,31.75666681925456,60.34458923339844,51297600,66.56000010172527,115.48278045654295,143759700,139.5633341471354,6.492000102996826,4206500,6.5726668039957685,17.559999465942383,2.880064811127148,5.435685127540525,5.7182412431382135,3.2533170563299985,4.100071287076745,4.749121431890945,1.8705706655175367,2.865623557793666,3.0385636919209955,5.438093793610808,5.719190035263348,3.4581026818554874,4.198103798041277,4.938518506454063,1.8829196563787098,-0.7099771621833617,-0.3474497510348784,0.619176743312333,-0.12576953226455245,-1.058746465450533,-0.7625190415046612,-4.3606364047883766,4.02843802715509,0.07305407610900261,0.13350914595111618,1.036353560335579,-0.1048531773524819,-0.4338046058566358,-0.3688411940808045,-3.0770716422989897,,,-0.47936451666209423,,,,1.393378714513729,,-2.6165553434509228,-2.013585294491342,0.035708360071602246,,,,
2012-05-04,17.308055877685547,529992400,20.342618942260742,223.9900054931641,4585200,225.8166707356771,297.3703918457031,4431348,299.1570231119792,25.240535736083984,57927200,31.156666437784832,58.84392929077149,107554000,65.24666595458984,113.61676025390624,193927300,137.74000040690103,6.366000175476074,6237500,6.37933349609375,19.15999984741211,2.8511720507885308,5.411601432525523,5.694978472397812,3.2284512631246125,4.074888672748529,4.73283103285083,1.850971356424474,2.9528247645788372,3.012718140555027,5.4197234786434185,5.700968596451585,3.439028233180223,4.178174948415951,4.925367853070676,1.8530636242026641,-2.847935557467196,-2.3795997069939956,-2.299427847687008,-2.4559185970846387,-2.486817727473045,-1.6158428081309628,-1.9408491300329511,9.111619761566203,-2.551441404589294,-1.820260923724959,-1.8056432135236333,-1.889368254183199,-1.9731582709258122,-1.306456134325451,-2.9414743462194637,,,,,,,2.209550495858711,,,,,,,,
2012-05-07,17.437580108642578,460118400,20.279523849487305,225.16000366210935,3314300,224.77333068847656,302.640625,4003952,301.0582275390625,24.971668243408203,48641400,30.69333330790202,58.89850997924805,50267800,64.70666758219402,113.69970703125,127765900,137.04000345865884,6.49399995803833,5790000,6.4439999262491865,18.940000534057617,2.858627653615051,5.416811276860301,5.712546045482568,3.217741911968217,4.075815792871477,4.7335608240711124,1.870878667219048,2.941276115955272,3.0096116996252253,5.415092475254344,5.707303693014052,3.424045474916956,4.169864250017794,4.92027287925418,1.8631494538698468,0.7483465033413683,0.5223439172516775,1.7722790495670715,-1.0652210218002889,0.09275500316583418,0.07300575826876265,2.010678275746103,-1.1482218951280765,-0.3101620934478633,-0.46202968266314537,0.6355205728771018,-1.4871075209795581,-0.8276260012605952,-0.5082016452550575,1.0136863074337477,-0.2898891685088862,-0.6494290627330596,0.5722663169669796,,-2.377793636460658,-2.6172169605506315,,0.6984721157672812,,,-0.4533108161353052,,,,0.013593495801669762
2012-05-08,17.39777946472168,497252000,20.219166437784832,223.8999938964844,4522400,222.49666341145834,305.2508544921875,5374670,303.9258117675781,24.849464416503903,46328300,30.483333587646484,58.68022155761719,72659700,64.2466646830241,113.2435302734375,213377700,136.0800018310547,6.038000106811523,15486000,6.152666727701823,19.049999237060547,2.8563425811067265,5.411199496344701,5.721133912306102,3.2128361996545975,4.072102728959834,4.7295406349029205,1.7980728489745315,2.947067061523394,3.0066309881028452,5.404912105590297,5.7167836313853275,3.41718009451146,4.162729810879615,4.913242961543329,1.8168856020953896,-0.22824637176102058,-0.5596063888486214,0.8624848340131219,-0.4893698959682391,-0.37061790138285255,-0.40121190258398665,-7.021864092597752,0.5807745506930306,-0.297627361226227,-1.0128725102950709,0.9525015316658392,-0.6841867520510414,-0.710904944356161,-0.7005265640508851,-4.520999408467363,,,-0.14793771398412034,,,,-0.5433926341088621,,,,-0.04866356393444881,,,,
2012-05-09,17.42839813232422,480704000,20.28583335876465,222.97999572753903,3712000,222.97333272298178,303.4376525878906,4675058,303.4193827311198,25.0612850189209,50309300,30.56333351135254,58.49833679199219,85715300,64.16999944051106,112.5718231201172,220752500,135.61333719889322,6.01200008392334,9739500,6.039333343505859,20.07999992370605,2.85810095240121,5.407082062178689,5.715176161349833,3.2213242258436456,4.068998322927529,4.723591445670562,1.7937574858500327,2.999724291024029,3.0099227783269775,5.407052180107483,5.715115949946774,3.4198010392183003,4.161535803043568,4.909807727593561,1.7982936322633654,0.17599181357956795,-0.4108969155982689,-0.5940038750467336,0.8524151622210097,-0.3099592346399227,-0.5931527847095497,-0.43060653243203184,5.406827967959726,0.32972141153768675,0.21423661110906433,-0.16662916305562048,0.2624382385083779,-0.11932952923124907,-0.34293402842604515,-1.8420205288495528,-1.7373177987782382,,,-0.15968159123284995,,,1.68766259335214,,-1.1095071885269643,-1.5406742153632993,,-1.3377395065064268,,,
2012-05-10,17.46942901611328,333200000,20.414761861165363,226.69000244140625,4648400,225.90666707356772,305.6842346191406,3083314,305.53477986653644,25.04499053955078,43839200,30.73666699727376,58.38010787963867,49448900,64.25666681925456,112.80406188964844,150600000,136.1933390299479,6.5920000076293945,27781500,6.669333299001058,18.82999992370605,2.860452439932007,5.423583456150235,5.722552656154248,3.2206738290714685,4.066975213311186,4.72565234807563,1.8858567937645423,2.9354513386173378,3.0162582598083465,5.420121936422987,5.722063617848695,3.425456306639054,4.162885482116053,4.914075486718808,1.897519899759426,0.23542544459644876,1.6638293949922334,0.7403768161564184,-0.06501853100435717,-0.20210645094733692,0.20630275240673956,9.647370519122745,-6.225099625245889,0.6355593093986034,1.3155538892313468,0.6971858937868891,0.5671288632728366,0.13505902991919339,0.4276878978385801,10.431614214052987,-1.4463609991033555,0.5091218100948232,-0.3005960113656719,,,-1.578410517225926,,2.2666853931550937,-0.45324986556555164,0.27425778548726043,-0.36070319820462454,-0.5671687289906415,-2.002043337452726,-0.8493615600612778,2.344841023485623
2012-05-11,17.352766036987305,399546000,20.30392901102702,227.67999267578125,4193600,228.02999369303384,301.4849548339844,4214538,302.95611572265625,25.387182235717773,43459300,31.130000432332356,58.37099838256836,47099900,64.31666692097981,112.46401977539062,153032400,135.86333211263022,6.449999809265137,6106500,6.523333390553792,19.88999938964844,2.853751919448889,5.427941102172626,5.708720113873997,3.2342444102636314,4.066819163447841,4.722633346271052,1.8640801012363841,2.9902170621795277,3.010814414661104,5.429477171587566,5.713587962421621,3.438171998341482,4.163818803269597,4.91164946953799,1.8753855015115346,-0.6678122050719049,0.43671543681371716,-1.373731226403685,1.3663079473981377,-0.015603768819838493,-0.3014449201221736,-2.1541292202656326,5.629312109597517,-0.5429054274161293,0.9399132159187973,-0.8439838322192306,1.2796879866430633,0.09337568332641322,-0.24230767794386487,-2.1891229887871066,,-0.8284734703319607,,0.3121121730753431,,,1.7279872516666666,,,-0.06196773147080445,,0.24661628778201522,-2.371124317468509,,
2012-05-14,17.092798233032227,352626400,20.039642333984375,222.92999267578125,3096600,224.24332682291666,300.87225341796875,3662477,301.0515848795573,24.996109008789062,40528900,30.786666870117188,57.8253059387207,46360000,63.71333440144857,111.22005462646484,163910000,134.5433349609375,6.01200008392334,6904500,6.149333477020264,21.8700008392334,2.8386572188345056,5.406857787983144,5.706685767413356,3.2187201731066564,4.057426498872563,4.711510712916147,1.7937574858500327,3.0851158730624024,2.9977124284518237,5.412731742738796,5.7072816284026855,3.427081702426582,4.154393871934315,4.901886340166992,1.8163436982248546,-1.4981346685649877,-2.086261486648966,-0.203227858037891,-1.540435733661305,-0.9348691284516764,-1.1061005567915783,-6.790693616961507,9.954758724705792,-1.3016528815635198,-1.6606003485728604,-0.6286490829062741,-1.1029025295437367,-0.9380655876843003,-0.9715624747068996,-5.733263826054092,,,,,,,2.2980507006283544,,,,,,,,
2012-05-15,16.938167572021484,476336000,19.858809153238933,224.38999938964844,5713700,226.0,304.4139709472656,4219958,303.8377990722656,24.77468490600586,61822800,30.38666598002116,57.63433074951172,66908600,63.633331298828125,110.58143615722656,207629300,133.75999959309897,5.886000156402588,7928500,5.973999977111816,21.96999931335449,2.829569511709501,5.413385606655663,5.718388521607325,3.2098223619113946,4.054118410109297,4.7057522283207165,1.772576676383246,3.0896778551427397,2.9886476947466685,5.420534999272286,5.7164940033314,3.4140038931124392,4.153137410091273,4.896047146294368,1.7874167159626184,-0.9046538717804253,0.6549171317609792,1.1771499329241042,-0.8858342820690424,-0.3302623066298471,-0.5741936302612882,-2.0958071484012075,0.4572403762403976,-0.9023772866383672,0.7833781285587982,0.9254939461032841,-1.299266633129048,-0.12556728253516614,-0.5822178914072218,-2.851260231107311,,-0.42324656774621094,0.1630962058272159,,,,-0.782546038973884,,,-0.24413977675285398,-0.07742768820739193,,,,
2012-05-16,16.721071243286133,560896000,19.571547826131184,224.05999755859372,5261800,224.85333251953125,313.29071044921875,9706446,311.3280741373698,24.52046203613281,60083700,29.986666361490887,57.24323272705078,52825900,63.176666259765625,110.15852355957033,207265500,133.3933359781901,5.835999965667725,6285500,5.88266658782959,22.270000457763672,2.8166696751787175,5.4119138622343606,5.747131546861738,3.1995079541259117,4.047309429806477,4.7019204516396815,1.7640456247776957,3.1032405018244478,2.9740768700602205,5.415448334185521,5.740847256925665,3.400752828245956,4.145935028229413,4.89330217704774,1.7720101604414487,-1.2816990256605543,-0.14706619365940643,2.9160092338504695,-1.0261396697377245,-0.6785851720231051,-0.3824444792477899,-0.8494765444488572,1.36550365855872,-1.446518393379581,-0.5073749913578562,2.465221604413559,-1.316365601916536,-0.7176506867414445,-0.2741205263339319,-1.52884816926937,,,1.0702159807567853,,,,0.3115233412094101,,,,0.9022817038244694,,,,
2012-05-17,16.232376098632812,717220000,19.13976224263509,218.3600006103516,4505500,220.81666564941406,310.3616943359375,6732742,312.51694742838544,24.372848510742188,48484000,29.8799991607666,56.03361129760742,62253900,62.09000015258789,108.5247039794922,247992900,131.5566660563151,5.714000225067139,5745000,5.773333390553792,24.489999771118164,2.7870077724517874,5.386145079708719,5.73773837327086,3.193469746762257,4.025951712429113,4.686977833510822,1.7429193431972994,3.1982648616181457,2.951767963932769,5.397332790039248,5.7446586994768,3.397189332177822,4.128584947834329,4.879437679378553,1.7532496243773443,-2.9226305990983747,-2.5439601045927573,-0.9349195541359712,-0.6020014026371201,-2.1131256426608847,-1.48315312087004,-2.090468494144815,9.968564291522352,-2.2061902683015666,-1.7952444043792704,0.3818715335293099,-0.3557154351150782,-1.7200434456443925,-1.3768828168262415,-1.8585652551173504,,,,,,,2.2994365707480062,,,,-0.9626710265984668,,,,
2012-05-18,16.24033546447754,732292400,18.999642690022785,213.8500061035156,5231700,215.43000284830728,299.0789794921875,11991780,303.78136189778644,24.003808975219727,56205300,29.416666666666668,55.30602645874024,79496500,61.176666259765625,107.5959243774414,319615900,130.29667154947916,5.51200008392334,8082500,5.523333390553792,25.100000381469727,2.787497991199837,5.365274863214023,5.700707683969238,3.178212525056096,4.01288188014474,4.678382769477239,1.7069275489369269,3.222867861335735,2.944420173201335,5.372636044011833,5.716308238371153,3.3815614071452966,4.113765846551026,4.869813939287872,1.7089815531301311,0.04903389248969159,-2.065394071363724,-3.6353438744723188,-1.5141419984611493,-1.2984792913003806,-0.8558232070610461,-3.5351790897317548,2.4908150920889494,-0.7320861713745797,-2.439427651560988,-2.795235779205474,-1.550644267447987,-1.4709838791717278,-0.9577580099943916,-4.330253998652578,-3.015243536511174,,,,,,0.9126100031309933,,,,,,,,
2012-05-21,17.18648910522461,631106000,19.724642435709637,218.1100006103516,3579800,216.97000122070312,305.90838623046875,6173855,303.8278503417969,24.397449493408203,38787900,29.53333346048991,56.85215759277344,61473000,61.97666549682617,109.4453125,177861100,131.3133341471354,5.754000186920166,7376000,5.676666736602783,22.01000022888184,2.8441235580010567,5.384999525482127,5.7232856657221305,3.1944785978769437,4.040454171855852,4.695424995276497,1.7498952976146123,3.0914969059373636,2.9818687391004413,5.379759100761418,5.716461259237739,3.385519573248453,4.126757951248362,4.877586330966845,1.7363642183264136,5.8259488716633445,1.9920478771339845,2.2834793504635575,1.6399085603241215,2.7955925113995583,1.7188273006243593,4.390422701600816,-12.310757392932569,3.815859895447238,0.7148486060598591,0.015303257487553346,0.3966009988325414,1.307686877973424,0.7802675122596581,2.7761015895080288,1.7623218826084743,0.689163193579393,0.8257003106694946,0.49464048438176317,1.0280440739076906,0.5416422563301216,,1.4794255098323434,1.339166037882477,-0.33568449848458154,-4.179689565562146,-0.9248245444111071,0.2682598344480894,-0.248118453661899,1.0210476376190565
2012-05-22,17.054529190063477,694870400,20.040833791097004,215.3300018310547,3733100,216.05333455403647,299.2782287597656,6126679,300.64145914713544,24.4056453704834,39504900,29.713333129882812,56.78849411010742,62954800,62.460000356038414,109.63604736328124,197531200,132.25666300455728,6.159999847412109,11831000,6.142666657765705,22.479999542236328,2.8364158100989827,5.3721717436219985,5.701373671684252,3.194814473180553,4.039333736723315,4.697166219738408,1.8180767527746666,3.1126260046623373,2.99777188169331,5.375525296436279,5.705918389123093,3.391595872003188,4.134526357555195,4.884744451356296,1.8152589569565223,-0.7678119385128968,-1.2745856547235146,-2.1673670187348226,0.03359317160349651,-0.11198076794557421,0.17427412734669634,7.055954940961784,2.1353898612765487,1.6030270582493955,-0.42248544107912345,-1.0487488856195548,0.6094796905798283,0.7798658661895885,0.7183800971536369,8.209041375604876,,,,-3.3934324587526112,,-1.7471257749571916,0.75864923482373,1.9538719327659857,0.4718937532412835,,,-0.49514965206007056,-0.2486333405100249,-0.33075646678544235,2.105236153626892
2012-05-23,17.470653533935547,584897600,20.197500864664715,217.27999877929688,4243800,215.33666483561197,303.5920715332031,6380025,301.5663248697917,23.87259864807129,65171000,29.049999872843426,56.89763641357422,56951100,62.21333312988281,109.694091796875,204958400,131.5733388264974,6.203999996185303,6102000,6.104666709899902,22.32999992370605,2.860522532372173,5.38118683875222,5.7156849303359545,3.1727313011227722,4.041253800965009,4.69769550800833,1.8251942446994154,3.1059310624354097,3.005558877182208,5.372202686367623,5.708989974958915,3.369018478920758,4.130569335774857,4.879564405862764,1.8090535130994285,2.439963831511216,0.9055853488415089,1.4414154986530203,-2.1841123818704067,0.19219087453732353,0.05294283676740008,0.7142881471284168,-0.6672581031349711,0.7817392988774152,-0.3317096308204648,0.3076307989190674,-2.2324431060622763,-0.39492030859675786,-0.5166652193820509,-0.6186229854710179,0.8919832160441055,-0.0991737500634842,0.3656256159500631,,-1.6492662625672625,-2.9385424990437916,,-0.3364688306472297,-0.24623397141403294,,-1.1788549198380476,,,,
2012-05-24,17.310209274291992,496230000,20.274405161539715,215.2400054931641,3141100,215.20000203450522,300.702880859375,3796778,301.27906290690106,23.83979797363281,52575000,29.043333053588867,56.52474212646485,83131200,62.18333307902018,109.9097137451172,167357600,132.2633310953776,6.056000232696533,5378000,6.081333478291829,21.540000915527344,2.851296458906602,5.371753710142331,5.70612267045865,3.1713563679008736,4.034678456038897,4.699659244629389,1.8010495545592773,3.069911714231832,3.0093592610527073,5.37156783774165,5.7080369545312655,3.3687889579431176,4.130087006909325,4.884794867891684,1.8052239940179746,-0.9183643836328304,-0.9388776222356787,-0.9516686846389288,-0.13739884342724995,-0.6553774648895727,0.19656660145515037,-2.38555389393571,-3.5378370393097325,0.3807614486084354,-0.06346471522212793,-0.0952566447910419,-0.022949463971566608,-0.04822125636638752,0.5244164775586313,-0.38221958244230025,,,,,,-1.6267539663965123,,,-0.9655822190878449,,,,,-0.6454691058497243,
2012-05-25,17.21742057800293,328507200,20.07869021097819,212.88999938964844,2171400,213.69666544596353,294.6605529785156,7190652,295.8145446777344,23.831588745117188,29507200,29.143333435058594,56.45197296142578,32078900,62.09333292643229,109.55311584472656,135465600,132.24333699544272,5.961999893188477,3785000,5.961333274841309,21.76000022888184,2.8459216955614295,5.360775597520666,5.685824025943828,3.1710119588470653,4.033390240585901,4.696409507852673,1.7854059773404949,3.0800734325062087,2.999659064159112,5.364557558300522,5.689732719716052,3.3722261880152056,4.128638622893011,4.884643687582187,1.7852941598917214,-0.5360345147696566,-1.0918073051202737,-2.0094013943568134,-0.03443497518184069,-0.12873860596526177,-0.32444620974775296,-1.552185203041212,1.0213523862754759,-0.9653301736950226,-0.6985764750599976,-1.813772977266359,0.3443144121413777,-0.14473356144084626,-0.01511688823295776,-1.9732547783948728,,,,,,,0.0211276180056941,,,,,-1.0662000502590783,,,
2012-05-29,17.523012161254883,380508800,20.375952402750652,214.75,2693900,214.52999877929688,296.060302734375,5230934,295.85605875651044,24.24163246154785,37758800,29.499999364217118,57.17048645019531,44216700,62.76333363850912,110.88003540039062,152883500,132.9333292643229,6.3379998207092285,8250000,6.2419999440511065,21.030000686645508,2.8635149977427554,5.369474560864365,5.690563159028818,3.1880715047069152,4.0460377940764,4.708448854709134,1.8465632329805033,3.045950022365369,3.0143554017277574,5.368449583038286,5.6898730480629505,3.384390241793812,4.139371043702553,4.8898477188101666,1.8313006348852916,1.774897592049185,0.8736909275607774,0.47503805368933616,1.720589092133773,1.2727872049051348,1.21121115125995,6.306607417929144,-3.3547772727842595,1.4804859711911478,0.38996085015845505,0.014033819338155062,1.2238336769309521,1.0790219827153447,0.5217595718292944,4.708119077896544,0.573742726642803,-0.13502859566152264,-0.7443603651261919,0.5426667276138037,0.2412091452765293,0.1916208104452816,,1.8415978802913782,0.3923703927909718,-0.9417089291063665,-4.266285195389021,0.20198828999661703,0.07605505929862805,-0.6505483875691587,1.5492884817494896
2012-05-30,17.73428726196289,529429600,20.54428545633952,209.22999572753903,4078200,209.98666381835938,293.0166931152344,3827694,292.8456726074219,24.06121063232422,41585500,29.31333351135254,56.68845748901367,56431800,62.186667124430336,109.27112579345705,162370400,132.3133341471354,6.081999778747559,6536000,6.137999852498372,24.13999938964844,2.8754998992005314,5.343434104931235,5.6802295804837,3.180601026501122,4.037570618387857,4.693832186389075,1.8053335528769345,3.183870190385559,3.022582822287357,5.347044023074041,5.679645755603741,3.3780424811575314,4.130140621855141,4.88517285324657,1.81449893216665,1.2057008165248906,-2.570432722915472,-1.0280370556370544,-0.74426435393663,-0.8431430115634297,-1.45103633952115,-4.039129839120492,14.788390877123692,0.8261358794995122,-2.1178086919263817,-1.0175171540313444,-0.6327656165681206,-0.9187952274812949,-0.4663955387401053,-1.6661341314469391,0.18706098836150967,,,,,,2.693842472772921,,-0.19099601596425428,,,,,,
2012-05-31,17.69019889831543,491674400,20.603452682495117,212.91000366210935,4944000,211.2699991861979,289.345458984375,5958852,290.5542704264323,23.938201904296875,39134000,29.183333714803055,56.44288635253906,55260100,62.02000045776367,109.03060913085938,196186000,131.4199981689453,5.900000095367432,5593500,5.902666727701823,24.059999465942383,2.8730107516537333,5.360869558405271,5.667621334046258,3.1754755888836876,4.0332292658708155,4.691628660521536,1.774952367075645,3.180550688349624,3.0254586676975928,5.35313693246019,5.67179037614648,3.3735977831352435,4.127456921053207,4.878398287536875,1.775404236542053,-0.24860521878442565,1.758833823885575,-1.252909549905945,-0.5112324974292481,-0.4331942468573935,-0.2201099886646074,-2.9924316014625973,-0.33139985803132266,0.2879984620606013,0.6111508914435682,-0.7824606594277195,-0.44348349702069134,-0.26801028962233353,-0.6751670071261984,-3.83403601257436,,0.5646509893686058,,,,,,,-1.2448001389278058,-0.4924113921269124,,,,,
2012-06-01,17.1776123046875,520987600,20.16857147216797,208.22000122070312,3951500,208.91666666666666,284.4239196777344,6138724,284.26451619466144,23.331344604492188,56634300,28.616666793823242,54.94222640991211,71430800,60.70666631062826,106.28559112548828,253240900,129.2733357747396,5.630000114440918,4429000,5.671333312988281,26.65999984741211,2.843606925796497,5.338595218909171,5.650465800150955,3.149797718512812,4.006282204234681,4.66612972701154,1.7281094624785824,3.283164309027086,3.0041255250736207,5.341935448370293,5.649905199733599,3.3539893031188197,4.106053515933573,4.861929044671976,1.7354242422982338,-2.8975739423525715,-2.2028098073068048,-1.7009215641108022,-2.535099763260651,-2.6587228960154863,-2.517658139538137,-4.57627078919054,10.806319364844974,-2.1107200673051607,-1.1138981060236586,-2.1647433446907227,-1.9417484188668066,-2.11759777078655,-1.6334366337808826,-3.919133933614627,,,,,,,2.3801310893850194,,,,,,,,
